Lugar,Estrellas,Comentario,Red_Social
Rivera_Maya,,cenote dos ojos fotos vistas agua azul claro elige snorkel ir disfrutar tour basico manejar minutos pagar cenote real auto rentado hospedarse tulum recomendaria siempre opcion rentar auto vale pena verlo cenote dos ojos hermoso hora rapida hora excursion auto,TripAdvisor
Rivera_Maya,,piscinas buen baño parecio bastante caro tampoco puedo visitar cenotes comprar boletos tampoco digo caminata minuto camino tierra llegar grupo lado camino caminar podria lograr conseguir camioneta camino ahorraria dinero ir parte,TripAdvisor
Rivera_Maya,,tour pesos persona incluyendo entrada niños pequeños tarifa entrada pesos sugerir cenote hecho dinero quiero snorkel dos ojos parecia lugar bucear cenotes buzos quieren tour snorkel decide ir definitivamente asegurate segundo ojo penso especial primer ojo menos años gratis cinco pesos cenote pesos años gratis,TripAdvisor
Rivera_Maya,,agua entrante pozos agua agua agua caliente nunca visto experimentado bastante increible dos ojos lugar definitivamente debe actividad area agua limpia alta visibilidad conjunto cueva podria alquilar chalecos salvavidas equipo snorkel buzos dirigiendose largo linea guia tarifa entrada cueva cenotes taxi llevenos espere conduzca varios cenotes hotel probablemente camino ultimo dia tiempo necesario,TripAdvisor
Rivera_Maya,,cenote absolutamente hermoso fresco claro formaciones cuevas agua opcional visita guiada realmente podria explorar formaciones cuevas senti valia pena ver pudo ver trajo equipo hija usa trajes neopreno enfrio recorrido corrio minutos enfrio comodo incluso agradable buceo parecia increible genial ver pequeña luz profundo buceador,TripAdvisor
Rivera_Maya,,principal decidio ir ir cenote niños pequeños investigaron encontraron dos ojos dos ojos cenote cenote elegir elegir partes entrada caverna parcialmente cubierta nadar aguas cristalinas cuevas ingresar guia experiencia cueva parte lista deseos pagar entrada guia turistico equipo traje neopreno cuevas agua bastante frio equipo snorkel persona vale pena cada,TripAdvisor
Rivera_Maya,,increible lugar visita recuerda usa cuida agua,TripAdvisor
Rivera_Maya,,aunque llama dos ojos realidad diferentes sitios servicio transporte automovil terrenos bastante grandes probe cenotes principales tiempo genial nadar piscinas naturales agua clara limpia pesar ocupada definitivamente parada area circundante,TripAdvisor
Rivera_Maya,,regrese viaje tulum lugar recomendado excelente conjunto lejos alquiler casa precio bastante agua fria acostumbre bastante mosquitos caminar cenotes casi mal leido vale pena hacer snorkel peces tomar fotos casillero,TripAdvisor
Rivera_Maya,,impressive experience dive miss hand dive experience,TripAdvisor
Rivera_Maya,,vino parte recorrido privado aventura primera gente dia experiencia increible luces oscuras cueva vino hermosa vista paso casi hora visitantes increible almuerzo restaurante ubicacion mejor comida estancia recomendable,TripAdvisor
Rivera_Maya,,tomar fotos nadar oficina principal dijo tarjeta maestra efectivo ok peso pregunto tipo cambio pagaron conducir letrero calle pregunto dijo necesidad cenote pequeño tomo fotos visitantes pareja dijo podia ver interior parque pidio boleto cenotes dijo pagar peso pago pregunto dijo peso arrancado volvio arrancado,TripAdvisor
Rivera_Maya,,ir cenote tour pago poder visitar nadar bastante muchas cuevas explorar veia increible vi varios tours bucear hacer snorkel creo increible ver lugar visita guiada definitivamente mejores cenotes,TripAdvisor
Rivera_Maya,,agua clara buceo costo extra ver personal precios altos,TripAdvisor
Rivera_Maya,,viaje buceo cenotes compares perfectos primeros buceos claustrofobicos ver buceo agradables cavernas abiertas tienda buceo guiada excelentes buceadores medio grupo encanto hacer snorkel esperandonos,TripAdvisor
Rivera_Maya,,sistema cuevas dos ojos ubicado sur norte tulum cerca exploracion cenote comenzo nunca detuvo sistema cuevas submarinas menos km dos ojos superior sistemas cuevas submarinas mundo cueva profunda conocida metros pies profundidad ubicada cenote area total lejos millas haciendo popular snorkeling lugar buceo cuevas turistas cenotes maravilla pierdas ver menos aguas cristalinas fascinantes formaciones cavernas submarinas,TripAdvisor
Rivera_Maya,,deseo saber costo peso ir ojo peso ir dos ojos cueva murcielagos pesos aceptamos punto credito area grande cobrar precios necesito gente efectivo necesito aceptar debido podria nadar ojo pase varias horas encantadoras nadando bueno verlo especialmente retrocedimos pronto,TripAdvisor
Rivera_Maya,,tour guia turistico increible divertido conocedor altamente recomendado,TripAdvisor
Rivera_Maya,,cenote increible hacer snorkel cuevas subterraneas guia historia area agua cristalina lugar nunca visitado definitivamente vale pena,TripAdvisor
Rivera_Maya,,podria ser divertido grupo muchas personas gran lugar entero personas rechazadas seguro divertido mitad personas realmente gira ir solo menos,TripAdvisor
Rivera_Maya,,senti entrar mundo magico experiencia increible ven tulum extraña maravillas naturales,TripAdvisor
Rivera_Maya,,lugar hermosos cenotes impresionantes apenas podia permanecer afuera agua quizas nunca visto mosquitos repelente vida totalmente incluso pico tal vez caso experiencia dia humedo,TripAdvisor
Rivera_Maya,,cenote grande parque bien mantenido cinco puntos acceso cenote dos guia cavernas hacer snorkel guiado excelente lugar bucear,TripAdvisor
Rivera_Maya,,maravillosa tarde agua podria imaginar estalactitas años gran cabaña cueva murcielagos fotografo profesional obtener agua comida buen precio rasgar baños minutos tulum resort definitivamente regresaria,TripAdvisor
Rivera_Maya,,gran lugar primer buceo cenote inmersiones extremo caverna segunda cueva murcielagos llamada cueva murcielagos alcanzar inmersion inmersiones relativamente profundas profundidad alcanzada segunda inmersion vista absolutamente clara gente queda cerca experiencia claustrofobica flotabilidad requerida inmersiones necesito ir resort recomiendo usar,TripAdvisor
Rivera_Maya,,grupo snorkel gente disfruta primer cenote pasos segundo cenote agua dos grupos piscina cenote agradable probablemente mucha diversion interesante buzos practicantes snorkel,TripAdvisor
Rivera_Maya,,nunca hecho snorkel conozco recorrido natacion realmente excelente primer lugar grupo,TripAdvisor
Rivera_Maya,,hermoso cenote mejor punto entrada permite jugar facilidad luz impresionante,TripAdvisor
Rivera_Maya,,llegue temprano llegaron hermoso lugar claustrofobico pasar clandestinidad ok definitivamente disfrutar,TripAdvisor
Rivera_Maya,,visite parte dia ruinas tulum numero cenotes diferentes pequeño todavia divertido diria aunque nunca riegue menos,TripAdvisor
Rivera_Maya,,ubicado cerca tulum creo grande mejor definitivamente recomendaria cualquiera busque fresco fresco,TripAdvisor
Rivera_Maya,,dos inmersiones disfrutadas muchisimo rutas linea cueva murcielagos genial ofrecido oportunidad increible comprobar estructuras cavernas cuevas geniales buceadores parecian bien definitivamente sugeririan lugar,TripAdvisor
Rivera_Maya,,lugar hermoso mundo bucear dos veces impresiono visibilidad inmersiones unicas,TripAdvisor
Rivera_Maya,,agua hermosa increible verdaderamente exploracion cuevas agua proporcionar linternas recorrido intentar obtener costo recorrido pesos persona persona volver cenote dolares persona oscura proporcionar incluye linterna necesito intentar ir pesos tiempo dificil equipo pesos asi piscina grande suelo hoyo incluso opinion cercana tour snorkel mejor trato ver dinero,TripAdvisor
Rivera_Maya,,apreciar hermoso parque tomar camino regreso cenote tal vez minutos carretera principal obtener naturaleza mejor parque limpio bien cuidado area estacionamiento baños incluyendo area cenote subterraneo hamacas relajarse sol jungla duchas solicitadas ingresar cenote chalecos salvavidas disponibles necesario buen grupo turistico fantastico divertido conocedor seguridad bien belleza natural agua fresca fria cristalina zapatos nadar buena idea caminar agua lugares profundos rocas debajo buena poca necesidad ponerse protector solar nadar expuesto sol menos viaje quiera parque recomiendo visitar dos ojos muchas gracias gente hermoso parque,TripAdvisor
Rivera_Maya,,buceo maravillosa red cavernas tulum experiencia absolutamente increible lugar recomendado buceadores hacer snorkel agradable,TripAdvisor
Rivera_Maya,,lugar increible imagina vendieron boletos momento adecuado querer volver danos opcion realmente decepcionado servicio extremadamente malo lugar maravilloso,TripAdvisor
Rivera_Maya,,perder tiempo recorrido tomo taxi llevenos entrada paga dio acceso diferente eligio taxi izquierdo llevo carretera espero camine kilometro entrada principal hermosa agua clara tranquilo cenotes pequeños vio definitivamente vale pena mirar,TripAdvisor
Rivera_Maya,,cenotes cubren parcialmente cuevas parecen rocas geniales bonitos cenotes abiertos hermosos,TripAdvisor
Rivera_Maya,,cenotes dos ojos agua bastante agradable agua cristalina entrada pesos pesos guia equipo snorkel acceso completo area cenotes pago total entrada cenotes km quiero caminar pesos persona cenotes dignos ser vistos hermosa zona cenotes entrada pesos realmente recomiendo lugar,TripAdvisor
Rivera_Maya,,dos ojos hizo primera experiencia nadar bucear cenote agua memorable azul calido cenote dos ojos cenote profundo requiere experiencia buceo cenote ir vale pena aventura,TripAdvisor
Rivera_Maya,,visite dije guias turisticos saben mejor podrian cuevas submarinas ayuda amable paciente exploramos ayudo amigo cueva fondo dar recomendacion,TripAdvisor
Rivera_Maya,,genial guia mejor experiencia realmente genial alegro haber ido hacer snorkel cenotes dos ojos,TripAdvisor
Rivera_Maya,,reservado dos tanques buceo cueva experiencia azul buceo mejor buceo terminos terminos guia dijo precio debido tarifa entrada pp sitio pienso realidad punto numero turistas,TripAdvisor
Rivera_Maya,,varias veces tome amigos visitenos realmente increible hace tres costo pesos valio pena hace dos dias cuesta pesos aun buen trato turistas caro turistas preguntaron precio subio dado malo tomo dos aunque niños jovenes miedo lugar oscuro tome oscuridad dentro,TripAdvisor
Rivera_Maya,,encantan cenotes nade cueva experiencia increible hamacas huespedes descansan disfrutan alquilan snorkel casilleros baños sencillo limpio bueno compra buenos precios encanto dos ojos volveria necesidades,TripAdvisor
Rivera_Maya,,leer reseñas maravilla natural describen dificil cenotes unicos ir incluso agua alquilar chaleco salvavidas traer flotador ver agua fondo incluso pies siempre agua formaciones rocosas cristalinas soporte agua cuidado roca nadar flotar ver buceador aun interesante ver luces buzos firmar entrada tarifa admision pesos gente precios todavia recibidos persona ir hacer oferta guardar detener entrada pensar entrada autopista calle varias personas parar quiere lejos dos ojos cenotes hermoso cuidado menos cenotes carretera dos ojos dos ojos firmar autopista cenotes dos areas pesos dos ojos cenote dos ojos cenotes dos ojos dos ojos cenotes,TripAdvisor
Rivera_Maya,,grupo grande cavernas tuneles abren dos cenotes hacen espectacular excursion dia bucear hacer snorkel,TripAdvisor
Rivera_Maya,,regreso dos ojos cenotes tomo colectivo ciudad tulum pesos unidireccional camino lateral caminar largo camino caliente polvoriento camino seco suficiente paseo turistas pensaron podria conseguir entrada taxi ninguno visto llego pesos unidireccional ciudad tulum dijo entrada parque decir estacionamiento seguir adelante pensar tomar diferente entrada cenote cenotes pesos pagar va ir cenotes dos ojos emocionante mejor pensar buzo increible,TripAdvisor
Rivera_Maya,,cenotes dos ojos detenidos recomendacion tulum guia turistico bicicleta gracias dos cenotes hermoso paseo corto aparte agradables terrenos bellamente mantenidos ocupado,TripAdvisor
Rivera_Maya,,viaje tulum buceando sol buena porcion cenotes alrededor ciudad elige literalmente nadie cada cenote especial dos ojos bucear snorkel agradable cueva piscina caminar colgar quiero bucear divertido cenote facil lado caro creo persona vio podria disfrutar disfrutar gente bien,TripAdvisor
Rivera_Maya,,visite dos ojos hospedarme tulum dias recomendacion leer excelente reseñas viaje particularmente impresionado experiencia costosa recupere tulum costo pesos regreso entrada cenotes pesos persona incluido guia equipo snorkel traje traje neopreno definitivamente necesario cenote grupo grande ver snorkel basicamente guia peces particularmente bueno ingles general creo vale pena cantidad dinero gastado cenotes mejor tener oportunidad verificar recomendaria ir lugar,TripAdvisor
Rivera_Maya,,oportunidad viajar visto cosas hermosas naturaleza maravilla opinion pensar volver pensamiento bucear contento desperdiciar dinero cambiar cuevas bucear agujero azul feliz pude ver ojos cenote taxistas realmente quiero rasgar cosa buena coche alquilado dia conseguir,TripAdvisor
Rivera_Maya,,dos familias niños buscando lugar agradable cueva buceando leyendo varias reseñas terminaron cenotes dos ojos arrepentimiento decidido avanzar temprano mañana cueva menos primer minuto perfecto gente vino llena todavia disfrute agua clara buceando peces pequeños buzos oscuridad cuevas definitivamente vale pena visitar,TripAdvisor
Rivera_Maya,,preparado efectivo pesos pasar tiempo conduciendo esperando tour inicio agua frio guia conocedor,TripAdvisor
Rivera_Maya,,manejar autopista tulum ver letreros visitar varios sitios cenotes conductor sugirio detener dos ojos bien amaba visitantes lleno facil moverse area queria visita rapida funciono basicamente queria ver cenotes obtener agua caminar tomar fotografias hecho alquilar casillero zapatos traidos trajes zapatos arrecife funcionaron bien zapatos arrecife definitivamente traer pies gracias cenotes hermosas mucha gente linternas agua snorkeling buceo quiero bucear snorkel necesito correcto configurar genial,TripAdvisor
Rivera_Maya,,genial cenote nadar colgando explorar escalofriante oscuro vale pena visitarlo genial ver estalactita raices arboles techo colgante,TripAdvisor
Rivera_Maya,,agua lugares especiales snorkeling lugar buceo actividad completa gente intenta mantener grupos pequeños contar historia comprar boletos proximas ruinas tulum barato incluye entrada ruinas,TripAdvisor
Rivera_Maya,,cenotes quedarme tulum mejor tome transporte puerta entrada cenotes tulum minutos auto pesos persona carretera principal comprar boleto cenote eleccion taxi tulum peso dos ojos peso persona incluye chaleco salvavidas gratis buen cenote diferentes secciones natacion restaurante medio abierto buena comida hamacas baratas alrededor vestuarios dijeron km camino tierra comprar boleto cenote caminaron niños caminata caliente alquiler ida bicicleta puerta entrada pesos persona tomar taxi pesos persona km tomaria bicicleta tomar taxi regreso inmediato peso regreso viaje taxi usado gafas natacion alquilar snorkel hermosa agua fria opinion pagar extra guiado recorridos,TripAdvisor
Rivera_Maya,,visite cenotes viaje cenote dos ojos agradable visita encontrar dos ojos mejor podria ir dos ojos hacia tiempo multitudes luz sol agua nombre cenotes ofrecer experiencia diferente camino dos ojos accidentado baches girar autopista estacionamiento buen sistema casilleros etc proporcionar equipo snorkel sirve bien baratos alquilados embargo aparte precio encontrar snorkeling dos ojos haria snorkeling snorkeleo dos ojos cenotes caminando explorando ruinas horas seguido tulum seguido dos ojos dia temprano mañana seguido almuerzo tarde tulum dos ojos,TripAdvisor
Rivera_Maya,,cenotes increible cenote pequeño dos vale pena ver primero ver peces pequeños agua segundo segundo cenote ver cuevas submarinas agua increible escalones limpios definitivamente cuidado rocas baños decentes vestidores casilleros llenos entrada pago pequeña pesos persona distancia indicada cenotes km alrededor km pleno sol recomendar opcion quiero tomar transporte costo pesos persona incluye guia dentro cenotes traer equipo snorkel pagar alquiler pesos buen estuche impermeable telefono pesos precio cenotes jamas visto excelentes precios ambiente personal,TripAdvisor
Rivera_Maya,,caliente humedo agradable salto chapuzon fresco piscinas agua dulce natural realidad conectado snorkel cuevas primera vez yendo cenote realmente disfrute playa hamacas descansar asegurese cambiar pesos viniendo tipo cambio pesos resort pregunte entradas pesos persona transporte pesos persona colectivo obtener parque km bien vale pena dinero dia caluroso humedo muchas personas eligen caminar km regreso refrescante baño cuevas cenote realmente genial bien lejos viajar quedarse comprobaria bien,TripAdvisor
Rivera_Maya,,cenote lejos impresionante formacion estalactitas cuevas murcielagos increible cobraron pesos visitar ojos cueva murcielagos experimentado pone puntos apretados espacio cabeza formaciones estalactitas guia hablar ingles veces asustado espalda agua cristalina vista submarina impresionante debe,TripAdvisor
Rivera_Maya,,cenotes años siempre intento finalmente increible creo buceadores pueden pasar buen rato,TripAdvisor
Rivera_Maya,,buceo gran buceo buceo cuevas casi siempre podia ver luz sol hija gran buceo,TripAdvisor
Rivera_Maya,,hermosa agua cristalina absolutamente impresionante impresionante encantaria,TripAdvisor
Rivera_Maya,,area tulum hermosos cenotes creo grandes bucear hacer snorkel bastante bueno hermosa agua cristalina relajante,TripAdvisor
Rivera_Maya,,bonito lugar bien administrado bien cenote jardines encantados piscinas basicamente excepto agua fria seguro rechazaria snorkel buceo gran experiencia,TripAdvisor
Rivera_Maya,,cenote dos ojos increible visita cenote aunque conocido buceo cuevas gran momento cenote realmente increible explorar traer equipo alquilar sitio instalaciones baño duchas restaurante visitar lugares colgar picnic relajarse pequeña tienda regalos equipo etc conjunto agua cristalina bastante frio enfriamiento ruinas playa realmente disfrute cenote ubicado tulum horas tarifa entrada snorkel pesos vale pena cenotes separados explorar ingresar sitio camino tierra polvoriento llegar cenote ver gente caminando imaginar auto taxi gran experiencia general,TripAdvisor
Rivera_Maya,,tour consegui paseo grupo privado personas selva min tirolesa siguio tirolesa agua subterraneo cenote cueva agua dulce snorkel cuevas lleno peces pequeños murcielagos niño dos años encanto almuerzo siguio carrera salto tierra caminata lateral escaleras baños limpio,TripAdvisor
Rivera_Maya,,tour snorkel tres cuevas cueva murcielagos cosas favoritas viaje nunca practicado snorkel hermosa camara subacuatica deseada,TripAdvisor
Rivera_Maya,,dia decidido visita dos ojos lugar lluvioso cenotes cubiertos caro cenotes visitados deja cenotes basicamente enfrenten,TripAdvisor
Rivera_Maya,,cenotes area atraccion dos ojos buen punto agua impresionantes formaciones rocosas actividad cueva subterranea excelente opcion dia lluvioso opcion playa equipo snorkel traje neopreno guia disponible precios razonables,TripAdvisor
Rivera_Maya,,absolutamente manera belleza cenote excelente snorkel visto buceo snorkel pagado persona mascara aletas snorkel cargo adicional creo necesario termino realmente necesito chaleco salvavidas aletas equipo snorkel deseado trajo traer buen descanso sol agua increiblemente claro fresco ojos fieltro cenote gusto mejor cueva larga ver ojo lugares magicos pequeños ir ver buceo snorkel todavia vale pena almorzar traves tienda buceo chapuzon buen pollo bastante bueno debe conseguir,TripAdvisor
Rivera_Maya,,impresionante cenote nunca cueva gigante enormes estalagmitas estalactitas espacios oscuros alrededor enorme agua completamente llena lugar profundo pies ir sala agua bucear nadar aberturas estrechas agua clara fresca hacer snorkel quedarse entrada principal piscina,TripAdvisor
Rivera_Maya,,hermoso cenote sistema cuevas buceo apertura siguiente brinda experiencia mundo definitivamente debes visitar,TripAdvisor
Rivera_Maya,,vive cerca hermosos cenotes dos enormes cavernas dos ojos dos ojos hermoso agua azul clara fresco refrescante dia caluroso,TripAdvisor
Rivera_Maya,,agua cristalina hermosa advertida aunque agua fria,TripAdvisor
Rivera_Maya,,lugar hermoso hacer snorkel parte excursion experiencia unica agua clara podia ver largo camino cueva buzos yendo cuevas luces peces realmente genial ver formaciones agua agua fresca frio cualquiera cavernas disfrutaria lugar,TripAdvisor
Rivera_Maya,,cenotes dos ojos cueva pequeña grande dos cenotes grandes nombre dos ojos entrada principal cerca tulum autopista cenotes jungla profunda pie ir recorrido auto rentado alrededor millas entrada principal entrada pesos persona equipo snorkel pesos persona alquilar equipo buceo estacionamiento certificado cenotes gratis agua limpia punto profundo estalactita bonita bajo agua llevar traje baño dejar horas visitar bonitos cenotes facilmente conectado visitar tulum,TripAdvisor
Rivera_Maya,,parque cenote bastante conducir jungla autopista pagar tarifa vale pena viaje hacer snorkel gente interesante alquilar equipo embargo punto entrada parque gente pequeña podria alquilar equipo conseguir cenotes varios lugares alquilar menos concurrido numero puntos acceso hermosa agua clara hamacas descansar agua hermosa vida hermosa vista pez primera visita area necesita detenerse visitar cenote,TripAdvisor
Rivera_Maya,,hermoso lugar natural pagar ciertamente precio cobrado arriba obtener lugar realidad media hora caminata intentando cargar loco conducir hizo lugar increible caro comercial grande creo vale pena bucear aunque lamento,TripAdvisor
Rivera_Maya,,hermoso lugar vaya explorar maravillas naturaleza temprano evite multitudes vale pena entrada necesita guia menos quiera bucear vaya cueva murcielagos traiga mascara snorkel ahorre tarifa alquiler,TripAdvisor
Rivera_Maya,,excelente ubicacion buscando cenote cerca costos pesos persona capaz nadar cenotes separados pagar guia necesario ver explorar,TripAdvisor
Rivera_Maya,,realmente disfrute visita unica visitar menos alrededor pense dos ojos veian interesantes bastante espectaculares vale pena dar buen cambio playa actividad medio dia cualquiera rutas basicas natacion cenote buceadores guias amable servicial,TripAdvisor
Rivera_Maya,,area tulum quiero ver cenote ir llegar temprano evitar multitudes gente usado local malo concurrido ir temprano alquilar equipo snorkel mejor tomar camino tomar colectivo tulum servicio taxi barato taxi gran lugar snorkel areas certificadas buceo descansar hamacas tiendas regalos cenote frio bucear encanta ver paredes peces realmente ver paredes peces cueva loco realmente increible debes ver,TripAdvisor
Rivera_Maya,,auto par dias viaje hacer dia lluvioso primera visita playa decidio hacer descanso dia cenote cenote seguro incluso cerrar cobraron precio completo pensamiento pesos pagados cenotes hermoso bien mantenido personal amable incluso llego momento entrada cenote notado pregunto camino largo esperado bastante lleno baches viaje genial buenas instalaciones gracias,TripAdvisor
Rivera_Maya,,visitar par cenotes buzos snorkel absolutamente favoritos seguramente puede brindar gran experiencia siquiera pienses rutas pueden encontrar oscuridad,TripAdvisor
Rivera_Maya,,cenote hermoso agua realmente clara impresionante tulum capaz conseguir trato ver famoso cenote dos ojos realmente encontro area llamada dos ojos cenotes llamado cenote dos ojos llamado genial dado compre boleto tour probablemente obtuve menos dinero manera sintio menos conocido cenote menos costoso tiempo dio boleto entrada dos ojos dia siguiente obtuvo dia siguiente dio paseo cenote recorrido regreso milla sol superior deje cenote dejar recorrido genial terminar nadando equivocarse genial deseado final asegurese comprar boleto sitio tour asegurese comprar boleto sitio tour asegurese dos ojos cenote realmente genial caverna tipo duro tomar bueno camara submarina traer lugares necesitan mascara snorkel realmente necesario tomar querer precio incluido lugar genial recomendar ver mirar miedo aprovechar casi servicio,TripAdvisor
Rivera_Maya,,genial tour tres cenotes cueva murcielagos terrenos limpios gran experiencia alrededor gran guia,TripAdvisor
Rivera_Maya,,practique snorkel cenotes mejores altamente recomendado hablaron tomaron transporte publico consiga pago seguro persona guia snorkel vale pena dinero trajes neopreno hicieron experiencia mejor experiencia increible,TripAdvisor
Rivera_Maya,,grupo disfruto snorkeling cenote hermoso agua cristalina interesante formaciones rocosas caverna,TripAdvisor
Rivera_Maya,,opinion mejor area cenote realidad instalaciones dos cenotes area tulum mejor cenote ir,TripAdvisor
Rivera_Maya,,casilleros bonito aspecto selva agua clara experiencia nadar cuevas magico miedo momentos mirar profundidades alla sol podria agua fresco refrescante cristalino claro definitivamente necesario usar protector solar repelente comercial apertura ojos calidad agua cenotes vida,TripAdvisor
Rivera_Maya,,hermoso cenote debe menos cenotes concurridos tour reservado puerta pesos incluidos antorcha necesaria snorkel aletas traje neopreno chaleco salvavidas hora pozo visita guiada ofrecio formacion increible estalactitas estalagmitas guiaron cueva murcielagos visitamos extremadamente snorkel pesos roca tiempo suficiente necesito ver aguas cristalinas experiencia absolutamente increible gracias,TripAdvisor
Rivera_Maya,,cenote agradable diferencia lote cuevas mejor tienda regalos baños limpios historia natural cenotes comparados vistas realmente diferentes dos ojos cueva murcielagos bastante genial aunque hace dos ojos agradable ideal familias limpio,TripAdvisor
Rivera_Maya,,realidad nervioso agua hacer ir asi dos ojos segundo cenote primer cenote hace año preferido dos ojos hermoso dicho ejecutar comunidad increible bien apoyo grande interesante aunque sugeriria ir ver viajar camino lleno baches hecho amigo camino realidad bastante preocupado taxistas coche parece mente dos opciones pagar pensar pesos ir guia elegir guia agua naturaleza dejar acostumbrarse cuevas agua cenote ir primero piscina tomar partes cueva murcielagos permitido ir menos guia guia increible siempre consciente preocupado cueva murcielagos genial realmente debes ver agua tranquila cenotes dejar ir quiero vivir incluso mejor nadador miedo agua especialmente miedo sugerir yendo amado cada minuto,TripAdvisor
Rivera_Maya,,cenotes general bastante bueno quiero viajar lejos hotel elegi dos ojos bastante interesante aunque guia ingles obtener historia completa vale tiempo andar lleno gente todavia,TripAdvisor
Rivera_Maya,,salir hotel experiencia local tomando cenote dos ojos necesito pagar tour ver cenote magico hacer snorkel hermosa cueva mejor completamente natural mejores cenotes favor crea favor recuerde obtener preguntar cuesta pesos bucear mejor experiencia unica pasar cenote bajo agua querer,TripAdvisor
Rivera_Maya,,excursion reservada visita resort ver tortugas visitar cenotes dos ojos dos ojos dos cenotes largo divertido hacer snorkel podria reservar excursion separada bucear cenote grande agua genial bien podria ver estalagmitas cenote techo fondo grupos excursion pacifica nadar relajante ver bajo agua diferente caverna agua viaje divertido familias dos excursiones restaurante sitio agradable gran servicio hecho alrededor pollo parte excursion,TripAdvisor
Rivera_Maya,,dos ojos famosos cenotes tulum recomendaria llegar temprano mucha gente area enorme gran idea traer comprar bocadillos picnic sol planearia horas traer linterna submarina mejor experiencia menos vea cueva murcielagos area pequeña buceadores abiertos acceso dificil molestar guia,TripAdvisor
Rivera_Maya,,lugar increible definitivamente ir menos recomendado traje neopreno agua bastante fria mosquitos,TripAdvisor
Rivera_Maya,,nadador nervioso cuevas oscuro claramente pagando snorkel tunel tour cenote embargo guia hecho facil seguro experiencia relajante podria ser increible destacado viaje realmente recomendaria incluso definitivamente ir temprano obtener visita disfrutar cenotes turistas caminar facilidad ojos chaleco salvavidas traje neopreno menos comodo agua fria nadador capaz,TripAdvisor
Rivera_Maya,,lugar lleno gente agua clara murcielagos peces pequeños bucear mucha vida acuatica,TripAdvisor
Rivera_Maya,,menudo nadar piscina agua dulce cueva jungla vista agua interesante vistas reales venir agua hacia oeste cenote puede experimentar miedo flotar arriba lejos fondo agua cueva genial acostumbro nado min cenote experiencia increible palabras dificiles fotos definitivamente vale pena visitar pesos ingresar guia casillero aletas snorkel caro dos areas hamacas parque mosquitos duchas baños ecologico considerar advertido tomo taxi dos ojos pesos dos ojos pesos conductor espero buceo,TripAdvisor
Rivera_Maya,,went cenotes visit tulum amazed unique dos ojos spectacular snorkel stalactites stalagmites within underwater cave look divers unique experience downside much expensive cenotes area cenote cenote pesos full guided tour cave portion,TripAdvisor
Rivera_Maya,,cenotes agua super clara siga linea caverna buzo experimentado proporcionan dos linternas formaciones rocosas ordenadas ver,TripAdvisor
Rivera_Maya,,vez cenote dos ojos personal recomendado lugar hotel creo disfrutaria experiencia dos ojos tres sistemas cuevas exploracion cosa recuerde aceptar efectivo pesos dolares primer tour snorkel parecia caro persona vale pena proporcionar trajes neopreno apreciado agua genial proporcionar equipo mascaras aletas snorkel equipo luz buceo bien casilleros pertenencias dos cuevas luz abierta agua azul cristalina podria decir agua clara linea agua realidad luces buceo debe ver cavernas snorkel nadar tour ir cueva murcielagos literalmente caverna nadar oscuro excepto agujero pies parte techo cueva luz sol usando luces buceo ver cientos murcielagos colgando techo preocuparse molestar experiencia increible recorrido duro poca hora marido decidio experiencia,TripAdvisor
Rivera_Maya,,encanto lugar belleza momento maravilloso alguien iria niños obtendrian chalecos salvavidas incluso chicos realmente recomiendan años antigüedad camino colgado encontre aletas agua guia vida media hora bien aunque años total peces nadar bien agua tiempo revisar vale pena considerar duracion recorrido,TripAdvisor
Rivera_Maya,,debemos dos ojos grande cenotes agua dulce area rio subterraneo estalactitas piedra caliza estalagmitas ademas muchas areas cuevas murcielagos guia usada tienda guia centro buceo quiero actividad guia hacer snorkel posible recorrido area grande buceo camino lleno baches carretera agua clara peces pequeños alrededor guia cabeza murcielago tomar cavernas casi negro totalmente negro linternas dado nadador fuerte manteniendo mascara minutos esposa experiencia nadador fuerte suficientes minutos buena actividad mente necesita protector solar ir agua quiero repelente mosquitos embargo,TripAdvisor
Rivera_Maya,,experiencia fantastica nadar cenote visitantes deben flotar incluso nadadores chaleco salvavidas aguas cristalinas,TripAdvisor
Rivera_Maya,,muchisima gente naturaleza amable menos maravilla natural,TripAdvisor
Rivera_Maya,,visita guiada buscado mirar cueva murcielagos vale pena ir lleno gente ir cuevas submarinas grupo diez personas divertido luces flash ver hermosas estalactitas estalagmitas,TripAdvisor
Rivera_Maya,,encontrar operadores grupo cenotes dinero perdido personas requeridas ducharse expuesto caverna subterranea años pagarnos pesos querer agua sagrada interesante hermoso cenote lejano visitar mirar nadar rio subterraneo alrededor piscina publica girada altamente recomiendo podria,TripAdvisor
Rivera_Maya,,viaje increible deseo podria bucear ubicacion hacer snorkel gracias trabajo superior viaje informativo,TripAdvisor
